height,reach,sig_strikes_landed_pm,sig_strikes_accuracy,sig_strikes_absorbed_pm,sig_strikes_defended,takedown_avg_per15m,takedown_accuracy,takedown_defence,submission_avg_attempted_per15m,curr_weight,age,fighter_name
170.18,175.26,2.04,0.44,2.01,0.5,3.63,0.48,0.63,1.1,65.77083999999999,46.85010266940452,Tatsuya Kawajiri
172.72,177.8,4.07,0.41,3.16,0.68,1.01,0.63,0.68,0.6,61.23492,43.43052703627652,Francisco Rivera
177.8,180.34,1.25,0.54,1.47,0.58,4.8,0.52,0.66,0.4,77.11064,34.17932922655715,Michael Graves
180.34,182.8093996188056,5.37,0.45,5.2,0.56,7.32,0.75,0.0,2.4,70.30676,34.116358658453116,Cesar Arzamendia
175.26,180.34,2.9,0.4,4.38,0.56,2.26,0.41,0.8,0.3,65.77083999999999,38.41478439425051,Jim Alers
190.5,200.66,2.08,0.52,2.47,0.34,1.09,0.33,0.33,0.4,83.91452,36.99931553730322,Josh Samman
160.02,182.8093996188056,2.5,0.5,3.07,0.52,0.85,1.0,0.4,1.7,52.16308,30.9596167008898,Cristina Stanciu
177.8,185.42,1.41,0.25,2.8,0.51,2.82,0.3,0.0,0.0,70.30676,34.672142368240934,Cody Pfister
190.5,205.74,3.53,0.72,2.11,0.5,3.9,0.55,0.6,0.5,120.20188,47.671457905544145,Brock Lesnar
177.8,182.8093996188056,1.43,0.33,3.0,0.5,2.5,0.38,0.6,1.0,77.11064,38.52977412731006,Enrique Marin
170.18,177.8,2.0,0.4,2.31,0.62,3.83,0.42,0.62,1.5,65.77083999999999,40.34496919917864,Thiago Tavares
167.64,182.8093996188056,1.75,0.39,1.78,0.48,2.02,0.22,0.56,0.5,65.77083999999999,43.04996577686516,Fernando Bruno
190.5,182.8093996188056,3.13,0.39,4.07,0.42,0.0,0.0,1.0,0.0,92.98636,36.84325804243669,Cory Hendricks
180.34,182.8093996188056,2.99,0.64,2.31,0.52,6.11,0.6,0.0,0.0,77.11064,37.84531143052703,Anton Zafir
185.42,182.8093996188056,3.13,0.3,4.56,0.46,0.0,0.0,0.33,0.0,70.30676,39.917864476386036,Mehdi Baghdad
165.1,182.8093996188056,2.37,0.36,3.33,0.53,2.5,0.31,1.0,1.5,61.23492,40.46269678302532,Dileno Lopes
172.72,182.88,0.88,0.64,1.14,0.46,2.2,0.33,0.5,1.6,61.23492,45.451060917180016,Jerrod Sanders
182.88,193.04,3.75,0.42,2.8,0.62,1.77,0.47,0.88,0.4,77.11064,35.644079397672826,Rory MacDonald
180.34,182.88,5.99,0.52,5.38,0.5,0.92,0.33,1.0,0.0,92.98636,43.624914442162904,Steve Bosse
170.18,175.26,3.45,0.35,3.18,0.61,1.6,0.58,0.78,0.2,56.699,39.60301163586585,Chris Beal
180.34,185.42,2.02,0.47,1.98,0.62,2.89,0.35,0.37,1.2,70.30676,41.83709787816564,Yan Cabral
185.42,200.66,0.48,0.23,2.53,0.39,4.07,0.52,0.28,0.0,77.11064,35.9233401779603,Dominic Waters
172.72,182.88,1.8,0.38,4.28,0.38,0.0,0.0,0.67,0.4,56.699,38.143737166324435,Willie Gates
170.18,172.72,2.4,0.43,2.64,0.48,1.04,0.18,0.53,0.3,56.699,44.05749486652977,Chris Kelades
187.96,195.58,3.36,0.42,3.44,0.56,1.02,0.35,0.6,0.0,92.98636,38.31074606433949,Clint Hester
175.26,180.34,2.92,0.44,2.3,0.63,1.31,0.4,0.66,0.8,70.30676,39.15947980835045,Efrain Escudero
187.96,193.04,2.12,0.45,2.94,0.57,2.8,0.39,0.66,1.1,109.769264,45.82340862422998,Gabriel Gonzaga
182.88,187.96,2.25,0.45,4.26,0.4,0.87,0.29,0.51,0.2,92.98636,46.195756331279945,Igor Pokrajac
165.1,182.8093996188056,0.11,0.07,7.36,0.31,0.0,0.0,0.0,12.1,61.23492,38.31622176591376,Ian Entwistle
172.72,182.8093996188056,0.0,0.0,0.88,0.33,0.0,0.0,0.0,0.0,61.23492,32.64613278576318,Filip Pejic
182.88,182.88,2.87,0.35,4.14,0.6,0.0,0.0,0.76,0.5,65.77083999999999,36.336755646817245,Lucas Martins
175.26,175.26,2.33,0.46,1.99,0.62,1.9,0.3,0.45,0.0,65.77083999999999,41.921971252566735,Robert Whiteford
190.5,200.66,2.18,0.47,3.84,0.38,2.02,0.4,0.54,2.0,119.748288,45.80698151950719,Frank Mir
187.96,190.5,4.04,0.51,2.99,0.62,2.75,0.37,0.58,0.2,83.91452,43.455167693360714,James Te Huna
172.72,172.72,3.37,0.45,2.98,0.54,1.45,0.22,0.63,0.0,65.77083999999999,39.07186858316222,Mark Eddiva
154.94,182.8093996188056,1.57,0.33,3.9,0.6,3.0,0.18,0.75,0.5,61.23492,38.392881587953454,Rin Nakai
180.34,190.5,3.26,0.42,2.77,0.63,1.93,0.5,0.66,0.3,77.11064,41.01574264202601,Viscardi Andrade
182.88,187.96,2.5,0.42,2.41,0.6,2.46,0.32,0.57,1.4,92.98636,41.831622176591374,Tom Lawlor
182.88,185.42,4.67,0.51,4.41,0.62,1.99,0.13,0.0,0.0,83.91452,41.719370294318956,Marcelo Guimaraes
172.72,177.8,3.42,0.43,2.96,0.68,2.43,0.2,0.0,0.0,70.30676,43.00342231348392,Justin Salas
170.18,167.64,2.35,0.38,3.7,0.35,0.92,0.14,0.55,0.9,65.77083999999999,37.49486652977413,Mike Wilkinson
177.8,182.88,2.25,0.32,2.82,0.65,2.64,0.23,0.16,0.0,83.91452,37.51403148528405,Chris Dempsey
175.26,180.34,1.43,0.41,1.62,0.64,1.06,0.2,0.18,1.4,65.77083999999999,44.10403832991102,Yaotzin Meza
180.34,177.8,3.06,0.35,2.88,0.64,1.98,0.26,0.77,0.0,70.30676,38.2258726899384,Norman Parke
185.42,182.8093996188056,2.02,0.38,5.91,0.38,0.0,0.0,0.0,0.0,70.30676,39.885010266940455,Martin Svensson
182.88,177.8,2.41,0.51,1.69,0.57,2.45,0.55,0.62,0.6,83.91452,42.47227926078029,Joe Riggs
175.26,185.42,2.23,0.46,3.1,0.58,0.36,0.07,0.53,0.7,83.91452,42.562628336755644,Daniel Sarafian
177.8,182.8093996188056,1.47,0.3,2.27,0.64,2.5,0.31,0.4,1.0,77.11064,35.87679671457906,Jonavin Webb
187.96,190.5,2.08,0.46,1.52,0.59,1.83,0.41,0.66,0.1,120.20188,38.60917180013689,Jared Rosholt
185.42,187.96,2.71,0.53,3.62,0.49,0.6,0.4,0.63,0.1,92.98636,44.91444216290212,Rafael Cavalcante
177.8,177.8,3.68,0.35,3.78,0.65,0.08,0.2,0.68,0.0,70.30676,42.26694045174538,KJ Noons
175.26,175.26,2.79,0.46,1.47,0.63,2.37,0.26,0.16,2.4,65.77083999999999,40.76386036960986,Noad Lahat
177.8,177.8,2.46,0.32,3.5,0.54,0.47,0.33,0.69,0.0,65.77083999999999,38.43668720054757,Masio Fullen
193.04,193.04,2.57,0.34,3.24,0.54,0.44,0.1,0.6,0.0,77.11064,35.238877481177276,Matt Dwyer
172.72,172.72,2.87,0.54,2.07,0.61,3.67,0.42,0.85,0.0,65.77083999999999,36.18069815195072,Levan Makashvili
175.26,182.8093996188056,6.68,0.58,4.6,0.57,0.0,0.0,0.71,0.0,70.30676,39.92060232717317,Felipe Olivieri
190.5,208.28,3.55,0.5,2.79,0.64,0.0,0.0,0.55,0.7,120.20188,46.66392881587954,Matt Mitrione
172.72,182.88,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2,70.30676,39.75633127994524,Daron Cruickshank
170.18,162.56,2.94,0.47,3.38,0.62,3.21,0.68,0.8,0.6,65.77083999999999,37.79876796714579,Diego Brandao
180.34,177.8,1.81,0.63,0.76,0.65,0.71,0.5,0.5,0.7,70.30676,39.41409993155373,Tony Sims
185.42,180.34,2.26,0.4,3.73,0.37,3.23,0.37,0.14,0.0,77.11064,40.563997262149215,Sheldon Westcott
177.8,180.34,3.16,0.29,4.23,0.6,2.21,0.57,0.5,0.6,77.11064,41.05681040383299,Edgar Garcia
165.1,167.64,6.65,0.46,4.0,0.62,0.38,0.57,0.81,0.0,61.23492,39.4798083504449,Sarah Kaufman
175.26,180.34,2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,70.30676,45.5523613963039,Danny Castillo
177.8,182.8093996188056,2.11,0.46,3.16,0.48,0.0,0.0,0.25,0.0,77.11064,42.39835728952772,Hayder Hassan
182.88,190.5,1.61,0.45,2.89,0.42,0.35,0.2,0.66,0.7,83.91452,35.85763175906913,Marcio Alexandre Junior
175.26,182.8093996188056,3.47,0.43,4.07,0.43,3.0,0.25,0.33,0.0,70.30676,37.4154688569473,Marcin Wrzosek
180.34,182.8093996188056,1.07,0.36,1.83,0.47,0.0,0.0,0.7,0.0,104.32616,42.116358658453116,Konstantin Erokhin
172.72,180.34,2.62,0.42,2.36,0.62,3.08,0.42,0.71,0.2,77.11064,44.53114305270363,Mike Pierce
180.34,182.8093996188056,6.27,0.49,6.87,0.43,2.0,0.2,0.0,0.0,70.30676,42.5242984257358,Abner Lloveras
170.18,182.88,2.15,0.5,3.08,0.51,2.7,0.49,0.53,0.4,77.11064,42.03696098562629,John Howard
180.34,182.8093996188056,2.83,0.37,4.74,0.57,1.55,0.66,0.8,0.0,77.11064,36.81587953456537,Andreas Stahl
160.02,182.8093996188056,2.6,0.36,5.29,0.38,1.86,0.14,0.5,0.0,52.16308,43.66598220396988,Emily Kagan
175.26,177.8,2.93,0.45,1.79,0.63,2.4,0.45,0.63,0.8,77.11064,41.32511978097194,Benson Henderson
177.8,190.5,3.1,0.41,3.62,0.57,2.29,0.67,0.92,1.0,77.11064,49.62628336755647,Yoshihiro Akiyama
177.8,185.42,3.55,0.51,3.21,0.63,1.7,0.41,0.61,0.5,83.91452,40.26557152635181,Dongi Yang
175.26,182.8093996188056,3.53,0.51,2.0,0.48,1.33,0.16,0.57,0.3,65.77083999999999,43.66050650239562,Yui Chul Nam
177.8,182.8093996188056,1.68,0.32,3.8,0.45,1.99,0.25,0.33,0.7,70.30676,41.445585215605746,Leo Kuntz
165.1,167.64,3.37,0.4,3.41,0.65,2.61,0.45,0.59,0.7,61.23492,42.48870636550308,Scott Jorgensen
167.64,182.8093996188056,4.0,0.25,8.0,0.55,0.0,0.0,0.0,0.0,77.11064,32.77754962354552,Vernon Ramos Ho
182.88,185.42,4.87,0.37,4.09,0.61,1.33,0.4,0.96,0.0,70.30676,39.578370978781656,Valmir Lazaro
177.8,180.34,2.32,0.45,4.01,0.56,1.07,1.0,0.33,0.4,70.30676,42.16290212183436,Akbarh Arreola
190.5,190.5,2.27,0.43,3.77,0.53,2.03,0.22,0.33,1.1,92.98636,52.43805612594114,Anthony Perosh
167.64,170.18,2.73,0.28,3.77,0.63,3.0,0.45,0.36,0.0,56.699,39.748117727583846,Danny Martinez
167.64,175.26,3.69,0.46,4.09,0.57,3.0,0.45,0.31,1.0,56.699,41.73579739904175,Richie Vaculik
193.04,182.8093996188056,4.85,0.39,4.12,0.47,0.0,0.0,0.64,0.0,83.91452,34.234086242299796,Steve Montgomery
180.34,182.8093996188056,2.28,0.35,5.52,0.45,2.51,0.33,0.0,0.0,77.11064,42.02053388090349,Steve Kennedy
175.26,180.34,3.98,0.45,3.17,0.58,2.55,0.44,0.7,0.4,70.30676,37.5523613963039,Piotr Hallmann
185.42,190.5,5.29,0.58,4.31,0.53,0.44,0.57,0.61,0.6,92.98636,44.99110198494182,Fabio Maldonado
182.88,187.96,4.65,0.44,2.91,0.58,0.0,0.0,0.5,0.0,65.77083999999999,40.40520191649555,Edimilson Souza
180.34,180.34,2.23,0.39,4.1,0.59,0.75,0.17,0.9,0.0,77.11064,42.50513347022587,Gasan Umalatov
167.64,165.1,2.12,0.34,3.96,0.42,0.0,0.0,0.25,0.0,61.23492,33.711156741957566,Bruno Korea
177.8,175.26,2.13,0.46,2.81,0.46,2.88,0.47,0.71,1.3,56.699,36.86242299794661,Paddy Holohan
167.64,170.18,2.99,0.38,4.14,0.51,3.2,0.83,0.55,1.9,56.699,37.568788501026695,Jon Delos Reyes
180.34,185.42,2.6,0.34,2.98,0.54,0.0,0.0,0.6,0.0,70.30676,37.57700205338809,Mickael Lebout
157.48,162.56,2.92,0.52,1.4,0.55,2.15,0.41,0.33,0.9,52.16308,37.22108145106092,Aisling Daly
167.64,182.8093996188056,1.07,0.39,3.33,0.43,0.5,0.33,0.37,0.0,52.16308,36.02464065708419,Ericka Almeida
185.42,190.5,2.49,0.44,3.01,0.55,2.46,0.23,0.83,0.4,77.11064,37.530458590006845,Cathal Pendred
182.88,182.8093996188056,0.63,0.55,7.01,0.25,2.82,0.5,0.6,0.0,83.91452,39.63860369609856,Bubba Bush
190.5,198.12,4.02,0.47,1.47,0.66,0.33,1.0,0.88,0.0,109.769264,38.29705681040383,Ruslan Magomedov
182.88,190.5,2.87,0.5,3.3,0.47,1.97,0.38,0.76,0.1,117.93392,40.394250513347025,Shawn Jordan
175.26,177.8,2.65,0.42,2.42,0.64,0.97,0.22,0.41,0.0,70.30676,43.238877481177276,Francisco Trevino
160.02,162.56,3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8,56.699,43.79739904175222,Chris Cariaso
167.64,167.64,2.58,0.41,2.46,0.64,0.77,0.4,0.72,0.4,56.699,40.12867898699521,Chico Camus
185.42,182.88,3.43,0.34,2.47,0.6,1.05,0.57,0.59,0.1,61.23492,43.34017796030116,George Roop
172.72,167.64,2.64,0.4,2.47,0.61,1.88,0.75,0.76,0.8,65.77083999999999,43.36755646817249,Katsunori Kikuno
172.72,167.64,1.02,0.31,2.89,0.5,0.83,0.16,0.46,0.8,70.30676,43.26351813826147,Naoyuki Kotani
180.34,182.8093996188056,2.6,0.51,2.13,0.36,0.0,0.0,0.81,1.4,77.11064,38.847364818617386,Roger Zapata
180.34,185.42,4.22,0.32,5.0,0.5,2.81,0.39,0.71,0.5,65.77083999999999,32.01095140314853,Clay Collard
187.96,190.5,3.22,0.6,3.26,0.51,0.0,0.0,0.71,0.0,77.11064,42.13278576317591,Ron Stallings
172.72,182.8093996188056,3.87,0.34,3.27,0.69,1.0,0.33,0.0,0.0,70.30676,38.82819986310746,Nazareno Malegarie
175.26,177.8,4.17,0.28,4.08,0.57,0.63,0.38,0.77,0.1,70.30676,40.889801505817935,Sam Stout
170.18,172.72,3.06,0.41,2.93,0.62,1.94,0.6,0.82,0.1,61.23492,45.790554414784395,Yves Jabouin
180.34,185.42,3.67,0.49,2.97,0.51,1.62,0.38,0.85,0.2,70.30676,38.47501711156742,Elias Silverio
185.42,185.42,4.01,0.44,4.41,0.5,0.15,0.07,0.43,0.0,83.91452,42.6694045174538,Tom Watson
165.1,182.8093996188056,3.57,0.41,4.63,0.62,4.0,0.42,0.83,0.0,61.23492,35.44421629021218,Sirwan Kakai
170.18,182.8093996188056,1.95,0.39,2.89,0.57,1.77,0.18,0.5,0.0,61.23492,37.059548254620125,Roman Salazar
175.26,182.8093996188056,2.19,0.26,5.9,0.45,0.0,0.0,0.4,0.0,70.30676,37.62354551676933,Anthony Christodoulou
190.5,195.58,1.95,0.42,2.4,0.55,1.3,0.29,0.36,2.4,108.86208,48.780287474332646,Antonio Rodrigo Nogueira
193.04,205.74,2.47,0.57,2.68,0.48,2.2,0.47,0.66,0.0,120.20188,47.671457905544145,Soa Palelei
167.64,170.18,3.05,0.38,3.2,0.57,0.22,0.06,0.5,0.0,61.23492,42.46406570841889,Hugo Viana
180.34,190.5,3.05,0.44,1.62,0.62,5.32,0.62,0.55,1.1,70.30676,36.95003422313484,Ramsey Nijem
180.34,185.42,4.83,0.53,4.43,0.57,1.27,0.36,0.5,1.9,61.23492,38.72142368240931,Jessamyn Duke
175.26,185.42,3.41,0.49,2.91,0.59,1.56,0.16,0.75,0.6,70.30676,44.34770704996578,Ivan Jorge
182.88,185.42,1.67,0.33,2.22,0.53,1.0,0.37,0.7,0.0,77.11064,36.09308692676249,Pawel Pawlak
177.8,177.8,4.55,0.48,4.38,0.43,2.12,0.83,0.69,0.4,70.30676,35.885010266940455,Leonardo Mafra
167.64,167.64,3.47,0.47,2.07,0.7,0.81,0.33,0.72,1.0,56.699,42.41204654346338,Vaughan Lee
190.5,182.8093996188056,3.16,0.61,2.84,0.41,2.4,0.36,0.62,0.0,92.98636,37.68925393566051,Hans Stringer
177.8,182.8093996188056,0.72,0.34,2.99,0.41,0.0,0.0,0.5,0.0,65.77083999999999,38.39835728952772,Paul Redmond
162.56,180.34,3.97,0.35,3.64,0.56,0.56,1.0,0.8,0.0,61.23492,39.937029431895965,Marcus Brimage
177.8,180.34,2.59,0.47,2.12,0.64,1.92,0.39,0.54,1.3,70.30676,46.47775496235455,Josh Thomson
170.18,170.18,1.88,0.49,1.63,0.62,1.44,0.5,0.63,0.9,61.23492,42.31622176591376,Masanori Kanehara
185.42,195.58,1.52,0.42,2.86,0.49,0.86,0.15,0.22,0.6,77.11064,44.26830937713895,Igor Araujo
187.96,198.12,1.93,0.38,2.63,0.5,2.0,0.68,0.81,0.9,83.91452,42.31895961670089,Ildemar Alcantara
185.42,193.04,2.39,0.4,3.01,0.5,0.53,0.37,0.72,0.0,77.11064,39.15947980835045,Andrew Craig
185.42,187.96,2.03,0.36,3.06,0.49,1.67,0.54,0.47,1.8,83.91452,43.70431211498973,Dan Miller
167.64,170.18,1.92,0.25,5.38,0.52,0.72,0.25,0.33,1.4,56.699,37.360711841204655,Darrell Montague
185.42,195.58,2.36,0.37,2.29,0.54,1.06,0.5,0.61,0.6,77.11064,45.73579739904175,Mike Swick
172.72,175.26,1.64,0.29,1.6,0.67,0.0,0.0,0.31,0.3,70.30676,40.082135523613964,Yosdenis Cedeno
182.88,193.04,2.03,0.32,2.57,0.6,1.93,0.83,0.63,0.0,83.91452,41.64544832306639,Eddie Gordon
182.88,182.8093996188056,1.53,0.58,0.73,0.66,0.0,0.0,0.68,0.0,77.11064,41.01848049281314,Joe Merritt
177.8,182.8093996188056,1.4,0.37,1.87,0.41,2.0,0.33,0.62,0.0,77.11064,37.4839151266256,Lewis Gonzalez
177.8,182.8093996188056,3.49,0.55,2.21,0.64,1.69,0.42,0.66,0.0,65.77083999999999,36.49555099247091,Alan Omer
185.42,182.8093996188056,1.12,0.41,3.65,0.4,2.92,0.8,0.72,2.2,65.77083999999999,35.559206023271734,Niklas Backstrom
177.8,182.8093996188056,5.4,0.51,3.94,0.43,0.0,0.0,1.0,0.0,83.91452,36.64613278576318,Antonio Dos Santos
182.88,185.42,2.32,0.49,2.14,0.56,1.7,0.23,0.61,0.1,77.11064,44.29295003422313,Brian Ebersole
177.8,177.8,2.68,0.42,3.32,0.51,2.14,0.26,0.27,1.0,70.30676,42.130047912388775,Justin Edwards
180.34,182.8093996188056,3.79,0.31,3.98,0.68,2.13,0.42,1.0,0.7,83.91452,40.878850102669404,Ricardo Abreu
172.72,182.8093996188056,2.05,0.47,2.05,0.58,0.0,0.0,0.62,0.0,61.23492,32.224503764544835,Leonardo Morales
185.42,185.42,3.12,0.66,2.77,0.46,0.45,0.28,0.87,0.0,92.98636,43.29363449691992,Ryan Jimmo
177.8,182.8093996188056,3.77,0.47,4.4,0.47,0.0,0.0,1.0,0.0,77.11064,41.78507871321013,Wendell Oliveira Marques
180.34,182.8093996188056,3.92,0.5,4.8,0.41,0.0,0.0,1.0,0.0,77.11064,42.85557837097878,Luiz Dutra
162.56,162.56,1.99,0.36,2.96,0.55,1.06,0.33,0.4,2.1,56.699,40.63791923340178,Josh Sampo
180.34,185.42,2.19,0.35,2.73,0.54,0.4,0.42,0.65,0.3,83.91452,45.28952772073922,Constantinos Philippou
182.88,180.34,3.12,0.51,2.26,0.57,3.17,0.29,0.57,0.6,83.91452,47.09103353867214,Mark Munoz
198.12,195.58,4.43,0.36,3.87,0.59,0.63,0.42,0.63,0.4,83.91452,36.917180013689254,Luke Barnatt
180.34,180.34,1.28,0.48,1.88,0.53,1.75,0.3,0.69,0.8,70.30676,35.011635865845314,Zhang Lipeng
170.18,170.18,1.1,0.6,2.45,0.49,3.38,0.81,0.0,0.0,61.23492,38.327173169062284,Royston Wee
162.56,182.8093996188056,2.71,0.46,2.15,0.51,1.94,0.6,0.68,0.0,56.699,34.275154004106774,Roldan Sangcha'an
167.64,182.8093996188056,2.57,0.47,2.53,0.67,0.0,0.0,0.6,0.0,56.699,36.824093086926766,Nolan Ticman
180.34,185.42,2.42,0.42,2.12,0.65,2.55,0.56,0.54,0.6,65.77083999999999,41.65639972621492,Hatsu Hioki
162.56,182.8093996188056,1.68,0.48,2.32,0.57,4.19,0.63,0.5,0.6,52.16308,42.327173169062284,Lisa Ellis
185.42,187.96,2.21,0.5,2.72,0.46,2.83,0.5,0.57,0.4,83.91452,45.327857631759066,Dylan Andrews
180.34,185.42,2.24,0.48,3.39,0.41,1.18,0.33,0.26,0.4,77.11064,48.09856262833676,Vik Grujic
165.1,165.1,3.81,0.32,5.72,0.59,4.21,0.58,0.75,0.0,56.699,38.965092402464066,Alptekin Ozkilic
185.42,185.42,3.25,0.54,2.51,0.55,1.52,0.56,0.73,0.1,92.98636,46.732375085557834,Quinton Jackson
175.26,182.8093996188056,3.25,0.43,4.45,0.54,2.53,0.58,0.77,0.7,70.30676,36.33949349760438,David Michaud
177.8,177.8,3.2,0.49,2.37,0.44,0.0,0.0,0.32,0.3,77.11064,49.09240246406571,Chris Clements
170.18,182.8093996188056,2.5,0.44,3.55,0.64,0.75,0.2,0.0,0.8,52.16308,47.9151266255989,Jessica Rakoczy
175.26,180.34,3.47,0.57,3.5,0.57,5.2,0.44,0.61,1.4,65.77083999999999,37.76317590691308,Jimy Hettes
187.96,185.42,2.11,0.5,1.89,0.63,0.19,0.4,0.78,0.3,104.32616,50.507871321013006,Mirko Filipovic
190.5,190.5,3.08,0.31,3.14,0.51,0.89,0.16,0.48,0.8,77.11064,43.38124572210815,Seth Baczynski
165.1,182.8093996188056,3.74,0.71,4.9,0.32,1.75,0.12,1.0,0.0,52.16308,33.67556468172484,Izabela Badurek
177.8,182.8093996188056,0.79,0.5,5.26,0.23,0.0,0.0,0.0,0.0,70.30676,35.42505133470226,Marcin Bandel
175.26,182.8093996188056,2.47,0.51,5.33,0.44,1.0,0.1,0.33,0.0,65.77083999999999,37.93292265571527,Rocky Lee
172.72,180.34,3.76,0.44,2.97,0.53,0.59,0.66,0.65,0.0,65.77083999999999,39.00068446269678,Robert Peralta
180.34,182.8093996188056,1.7,0.36,3.17,0.45,1.0,0.15,0.46,0.5,83.91452,37.51950718685831,Justin Jones
177.8,185.42,1.79,0.36,2.27,0.63,2.46,0.48,0.64,0.4,77.11064,47.285420944558524,Josh Koscheck
170.18,182.8093996188056,2.49,0.3,6.36,0.51,0.67,0.18,0.44,1.3,61.23492,44.596851471594796,Shayna Baszler
172.72,182.8093996188056,2.72,0.42,5.8,0.51,0.0,0.0,0.14,0.0,70.30676,38.64476386036961,Cain Carrizosa
172.72,182.8093996188056,1.26,0.31,4.84,0.48,0.0,0.0,0.22,0.0,70.30676,45.14168377823409,Jorge de Oliveira
162.56,182.8093996188056,1.3,0.18,1.73,0.79,0.0,0.0,0.75,0.0,56.699,42.2258726899384,Bentley Syler
190.5,182.8093996188056,2.12,0.37,3.32,0.64,0.0,0.0,0.5,0.9,83.91452,41.51129363449692,Roger Narvaez
185.42,182.8093996188056,1.03,0.31,3.01,0.55,0.0,0.0,0.57,0.0,120.20188,42.39835728952772,Josh Copeland
180.34,182.8093996188056,3.44,0.52,4.01,0.46,0.65,0.33,0.5,0.0,70.30676,38.729637234770706,Jake Lindsey
170.18,182.8093996188056,1.21,0.19,4.14,0.55,0.0,0.0,0.0,0.0,61.23492,30.5160848733744,Larissa Pacheco
162.56,167.64,2.09,0.45,2.01,0.57,0.41,0.22,0.45,0.0,61.23492,47.997262149212865,Norifumi Yamamoto
187.96,190.5,0.85,0.37,5.92,0.22,0.75,0.16,0.33,2.3,112.037224,47.05270362765229,Ruan Potts
177.8,182.8093996188056,2.47,0.37,2.73,0.69,2.0,0.22,0.5,0.0,65.77083999999999,36.79123887748118,Alex Torres
180.34,190.5,4.92,0.54,3.96,0.65,1.85,0.45,0.78,0.0,77.11064,33.70294318959617,William Macario
185.42,182.8093996188056,1.4,0.33,1.75,0.6,0.0,0.0,0.61,0.8,70.30676,35.3264887063655,Josh Shockley
180.34,182.8093996188056,2.03,0.19,2.83,0.64,3.0,0.54,1.0,1.5,83.91452,36.290212183436005,Patrick Walsh
170.18,182.8093996188056,1.29,0.33,5.5,0.32,2.66,0.36,0.0,1.3,70.30676,34.00684462696783,Rodrigo de Lima
165.1,162.56,3.59,0.39,3.25,0.67,2.08,0.3,0.88,0.0,56.699,40.851471594798085,Ian McCall
187.96,182.8093996188056,1.17,0.28,1.83,0.67,0.0,0.0,1.0,0.0,83.91452,40.95277207392197,Richardson Moreira
190.5,198.12,3.51,0.23,5.32,0.57,0.0,0.0,0.58,0.0,83.91452,33.57973990417522,Andy Enz
187.96,200.66,2.85,0.34,1.33,0.72,2.99,0.38,0.72,0.6,92.98636,40.46543463381246,Phil Davis
172.72,172.72,3.25,0.45,4.91,0.5,0.7,0.28,0.86,0.0,65.77083999999999,42.54620123203286,Akira Corassani
172.72,175.26,2.24,0.44,2.23,0.5,1.44,0.26,0.58,0.0,65.77083999999999,36.07118412046543,Andy Ogle
180.34,180.34,3.33,0.43,5.39,0.43,2.77,0.41,0.0,0.0,92.98636,43.26078028747433,Stanislav Nedkov
172.72,182.8093996188056,1.27,0.32,2.55,0.42,0.0,0.0,0.2,0.0,56.699,41.29226557152635,Shane Howell
195.58,182.8093996188056,7.73,0.45,6.82,0.49,0.0,0.0,0.5,0.0,92.98636,38.75427789185489,Matt Van Buren
170.18,182.8093996188056,3.2,0.34,3.43,0.69,0.0,0.0,0.16,0.0,56.699,39.04175222450377,Tateki Matsuda
160.02,160.02,2.34,0.37,6.42,0.48,0.57,0.4,0.31,1.1,56.699,40.54209445585216,Louis Gaudinot
170.18,180.34,3.5,0.36,5.61,0.57,0.44,0.16,0.8,0.3,70.30676,45.1088295687885,Rodrigo Damm
185.42,182.8093996188056,2.99,0.39,5.62,0.63,3.87,0.83,0.44,2.3,77.11064,41.27310061601643,Mats Nilsson
175.26,182.8093996188056,1.33,0.27,3.33,0.6,1.5,0.5,0.5,0.0,61.23492,34.535249828884325,Alexis Dufresne
185.42,187.96,3.2,0.39,4.13,0.64,0.96,0.33,0.75,0.5,77.11064,35.27446954140999,Mike Rhodes
175.26,175.26,1.91,0.54,2.31,0.58,2.97,0.46,0.33,0.5,65.77083999999999,42.63655030800821,Tom Niinimaki
172.72,180.34,2.92,0.34,2.55,0.58,3.49,0.53,0.66,0.8,70.30676,40.41889117043121,Jamie Varner
175.26,182.88,1.62,0.47,3.45,0.48,3.17,0.4,0.0,1.1,70.30676,39.96167008898015,Joe Ellenberger
182.88,182.88,3.72,0.48,4.04,0.46,0.0,0.0,0.27,0.9,70.30676,44.24914442162902,Garett Whiteley
170.18,180.34,1.33,0.21,3.82,0.51,0.93,0.37,0.5,2.2,61.23492,35.813826146475016,Dustin Kimura
193.04,198.12,2.92,0.37,2.22,0.57,2.32,0.46,0.72,0.4,111.13004,41.99041752224504,Brendan Schaub
177.8,177.8,3.23,0.42,4.27,0.52,3.66,0.44,0.5,0.0,61.23492,38.182067077344286,Matt Hobar
172.72,177.8,5.56,0.47,5.6,0.45,0.2,0.12,0.58,0.0,70.30676,46.93223819301848,Isaac Vallie-Flagg
175.26,185.42,2.91,0.42,2.34,0.66,0.76,0.53,0.69,0.7,70.30676,48.4517453798768,Yves Edwards
175.26,182.8093996188056,4.91,0.23,7.17,0.51,0.0,0.0,0.0,0.0,65.77083999999999,35.89048596851472,Juan Manuel Puig
